ID,title,currency,price,location,meters,image,links
100,Casas Y Terrenos En Santa Ana | Villa Nueva | Tigre,US$,200000,"Casas Y Terrenos En SANTA ANA | VILLA NUEVA | TIGRE, Villa Nueva, Tigre, Bs.As. G.B.A. Norte",569.0,https://http2.mlstatic.com/D_NQ_NP_2X_958355-MLA81706468246_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1997061666-casas-y-terrenos-en-santa-ana-villa-nueva-tigre-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
101,Edificio Palermo Hollywood. Nueve Pisos Con Amplios Studios Y 1 Ambiente Full Amenities.,US$,269500,"Soler 5650, Palermo, Capital Federal",60.0,https://http2.mlstatic.com/D_NQ_NP_2X_973385-MLA80862399132_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1970004178-edificio-palermo-hollywood-nueve-pisos-con-amplios-studios-y-1-ambiente-full-amenities-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
102,The C Residences,US$,439635,"Cabello 3863, Palermo, Capital Federal",79.0,https://http2.mlstatic.com/D_NQ_NP_2X_638090-MLA82036892320_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2010635748-the-c-residences-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
103,"Importante Torre Triple Frente En Belgrano. 2, 3, 4 Y 5 Ambientes Con Posibilidad De Ph. Pileta, Gym, Parrilla.",US$,241280,"Ciudad De La Paz 2246, Belgrano, Capital Federal",60.0,https://http2.mlstatic.com/D_NQ_NP_2X_838463-MLA77116452762_062024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1555088326-importante-torre-triple-frente-en-belgrano-2-3-4-y-5-ambientes-con-posibilidad-de-ph-pileta-gym-parrilla-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
104,Puertos - Casas En Venta,US$,250000,"Puertos, Puertos, Escobar, Bs.As. G.B.A. Norte",135.0,https://http2.mlstatic.com/D_NQ_NP_2X_702120-MLA81673476452_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1471561567-puertos-casas-en-venta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
105,Osten Tower - Puerto Madero,US$,265000,"Camila O' Gorman 430, Puerto Madero, Capital Federal",33.0,https://http2.mlstatic.com/D_NQ_NP_2X_714800-MLA77440692812_072024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1843993230-osten-tower-puerto-madero-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
106,Barrio Privado En Villa Warcalde,US$,327000,"Eguía Zanon  Villa Warcalde 1, Villa Warcalde, Córdoba",360.0,https://http2.mlstatic.com/D_NQ_NP_2X_875272-MLA79110515859_092024-E.webp,https://casa.mercadolibre.com.ar/MLA-1905701924-barrio-privado-en-villa-warcalde-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
107,Nordelta - Milennia - Departamento Duplex De 4 Ambientes En Venta,US$,333585,"Milennia - 4 Ambientes, Nordelta, Tigre, Bs.As. G.B.A. Norte",114.0,https://http2.mlstatic.com/D_NQ_NP_2X_991374-MLA85071444681_052025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2089920406-nordelta-milennia-departamento-duplex-de-4-ambientes-en-venta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
108,Casa La Herradura 3 Dorimtorio En Suite,US$,490000,"De La Cincha  Al 100, La Herradura, Pinamar, Bs.As. Costa Atlántica",200.0,https://http2.mlstatic.com/D_NQ_NP_2X_890642-MLA84773965474_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-1954094776-casa-la-herradura-3-dorimtorio-en-suite-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
109,Departamento En Venta Punta Del Este Vista Al Mar,US$,320000,"Biarritz Parada 4. Entre Miami, Playa Mansa, Punta Del Este, Maldonado",97.0,https://http2.mlstatic.com/D_NQ_NP_2X_681834-MLA80278867592_112024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1831774616-departamento-en-venta-punta-del-este-vista-al-mar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
110,Venta De Departamentos En Pozo En Villa Devoto,US$,339500,"Allende  4442, Villa Devoto, Capital Federal",80.0,https://http2.mlstatic.com/D_NQ_NP_2X_648610-MLA74173901914_012024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1405392429-venta-de-departamentos-en-pozo-en-villa-devoto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
111,Edificio - Belgrano Chico,US$,240000,"Migueletes 2264, Belgrano Chico, Capital Federal",47.0,https://http2.mlstatic.com/D_NQ_NP_2X_741164-MLA68922108404_042023-E.webp,https://departamento.mercadolibre.com.ar/MLA-1201626701-edificio-belgrano-chico-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
112,Edificio En Venta. Palermo. A Estrenar. 3 Ambientes Con Amenities. Posesión Inmediata,US$,275000,"Zapata 245, Palermo, Capital Federal",57.0,https://http2.mlstatic.com/D_NQ_NP_2X_742939-MLA81563473526_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1470472389-edificio-en-venta-palermo-a-estrenar-3-ambientes-con-amenities-posesion-inmediata-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
113,Acros Donado,US$,201028,"Donado 2027, Villa Urquiza, Capital Federal",45.0,https://http2.mlstatic.com/D_NQ_NP_2X_669238-MLA74625369561_022024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1675642558-acros-donado-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
114,En Construccion: 3 Y 4 Ambientes En La Lucila,US$,258000,"Bermudez 751, La Lucila, Vicente López, Bs.As. G.B.A. Norte",74.0,https://http2.mlstatic.com/D_NQ_NP_2X_622051-MLA82508076958_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2022611920-en-construccion-3-y-4-ambientes-en-la-lucila-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
115,Casas Premium De 3 Dormitorios Con Pileta Y Cocheras,US$,370000,"Azcuenaga 8649, Fisherton, Rosario, Santa Fe",185.0,https://http2.mlstatic.com/D_NQ_NP_2X_860487-MLA83615381461_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1813199092-casas-premium-de-3-dormitorios-con-pileta-y-cocheras-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
116,Apsu - Villanueva,US$,275150,"Avda. Italia  5000, Villa Nueva, Tigre, Bs.As. G.B.A. Norte",126.0,https://http2.mlstatic.com/D_NQ_NP_2X_746425-MLA82939333762_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2034977092-apsu-villanueva-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
117,Lote  En Venta Al Río En El Barrio Santa Catalina | Villanueva | Tigre,US$,330000,"Lote  EN Venta AL RÍO EN EL Barrio Santa Catalina | Villanueva | Tigre, Santa Catalina, Tigre, Bs.As. G.B.A. Norte",1.052,https://http2.mlstatic.com/D_NQ_NP_2X_949962-MLA83425984989_032025-E.webp,https://terreno.mercadolibre.com.ar/MLA-1486259141-lote-en-venta-al-rio-en-el-barrio-santa-catalina-villanueva-tigre-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
118,Platinvm Residencias,US$,335500,"Avenida Meeks 308, Lomas De Zamora, Bs.As. G.B.A. Sur",110.0,https://http2.mlstatic.com/D_NQ_NP_2X_866303-MLA83709235453_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1924382154-platinvm-residencias-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
119,"Departamento Dos Ambientes En Venta En Terralagos, Canning",US$,230000,"Departamento Dos Ambientes En Venta En Terralagos, Canning, Canning, Ezeiza, Bs.As. G.B.A. Sur",54.0,https://http2.mlstatic.com/D_NQ_NP_2X_719001-MLA83677574325_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1488534603-departamento-dos-ambientes-en-venta-en-terralagos-canning-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
120,Barrancas Al Lago 2 - Vivi Bariloche,US$,229000,"Barrancas Al Lago 2, San Carlos De Bariloche, Bariloche, Río Negro",49.0,https://http2.mlstatic.com/D_NQ_NP_2X_854094-MLA84036719193_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1360790605-barrancas-al-lago-2-vivi-bariloche-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
121,Edificio - Caballito,US$,380000,"Jose Bonifacio 725, Caballito, Capital Federal",211.0,https://http2.mlstatic.com/D_NQ_NP_2X_677193-MLA71407550450_092023-E.webp,https://departamento.mercadolibre.com.ar/MLA-1491606766-edificio-caballito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
122,Edificio - Acassuso,US$,730000,"Av. Del Libertador 15157, Acassuso, San Isidro, Bs.As. G.B.A. Norte",123.0,https://http2.mlstatic.com/D_NQ_NP_2X_703154-MLA75595868507_042024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1730268814-edificio-acassuso-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
123,Yud Boulevard,US$,213446,"Av. Coronel Diaz 1690, Palermo, Capital Federal",50.0,https://http2.mlstatic.com/D_NQ_NP_2X_886365-MLA74500220410_022024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1675186564-yud-boulevard-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
124,Casas Y Terrenos En San Isidro Labrador | Villa Nueva | Tigre,US$,330000,"Casas Y Terrenos En SAN ISIDRO LABRADOR| VILLA NUEVA | TIGRE, San Isidro Labrador, Tigre, Bs.As. G.B.A. Norte",32.0,https://http2.mlstatic.com/D_NQ_NP_2X_665541-MLA81757893506_012025-E.webp,https://terreno.mercadolibre.com.ar/MLA-1472545161-casas-y-terrenos-en-san-isidro-labrador-villa-nueva-tigre-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
125,Edificio En Barrio Parque,US$,499000,"San Martin De Tours  2869, Palermo, Capital Federal",47.0,https://http2.mlstatic.com/D_NQ_NP_2X_814660-MLA80328905065_102024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1457955523-edificio-en-barrio-parque-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
126,Cespedes  3372,US$,270000,"Cespedes  3372, Colegiales, Capital Federal",80.0,https://http2.mlstatic.com/D_NQ_NP_2X_625618-MLA79615111157_092024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1439798163-cespedes-3372-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
127,Unidades 3 Y 4 Ambientes En Belgrano C,US$,295600,"Migueletes 1657, Belgrano C, Capital Federal",74.0,https://http2.mlstatic.com/D_NQ_NP_2X_989673-MLA82815230365_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2023322590-unidades-3-y-4-ambientes-en-belgrano-c-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
128,Barrancas Del Ciprés - Viví Bariloche,US$,269000,"Barrancas Del Ciprés, San Carlos De Bariloche, Bariloche, Río Negro",76.0,https://http2.mlstatic.com/D_NQ_NP_2X_737910-MLA82005653440_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1360803599-barrancas-del-cipres-vivi-bariloche-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
129,Mova O Higgins - Edificio Premium En Belgrano,US$,473000,"O Higgins 2733, Belgrano, Capital Federal",128.0,https://http2.mlstatic.com/D_NQ_NP_2X_812292-MLA79244468396_092024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1555286150-mova-o-higgins-edificio-premium-en-belgrano-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
130,Departamento En Venta - 3 Dormitorios 3 Baños - Palermo,US$,280000,"Beruti E/ Julián Álvarez Y Jéronimo Salguero, Palermo, Capital Federal",110.0,https://http2.mlstatic.com/D_NQ_NP_2X_887424-MLA85129452425_052025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2091237518-departamento-en-venta-3-dormitorios-3-banos-palermo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
131,Casa - 5 Amb - Patio - Terraza - Parrila - Villa Urquiza,US$,350000,"Lugones Al 2700, Villa Urquiza, Capital Federal",163.0,https://http2.mlstatic.com/D_NQ_NP_2X_720531-MLA80702477198_112024-E.webp,https://casa.mercadolibre.com.ar/MLA-1965971028-casa-5-amb-patio-terraza-parrila-villa-urquiza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
132,Venta - Casa - 4 Ambientes - Pileta Y Jardin - Flores,US$,339000,"Tandil  Al 2800, Flores, Capital Federal",160.0,https://http2.mlstatic.com/D_NQ_NP_2X_772347-MLA81225536496_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1467933815-venta-casa-4-ambientes-pileta-y-jardin-flores-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
133,"Venta De Departamento 5 Ambientes En Chacarita, Capital Fede",US$,299000,"Concepcion Arenal Al 4200. Entre Guzman Y Rodney, Chacarita, Capital Federal",135.0,https://http2.mlstatic.com/D_NQ_NP_2X_861450-MLA84952241794_052025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1476830055-venta-de-departamento-5-ambientes-en-chacarita-capital-fede-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
134,"Departamento En Venta, 3 Ambientes Con Terraza Y Parrilla.  Cochera Fija Y Baulera. Belgrano",US$,320000,"Departamento En Venta, 3 Ambientes Con Terraza Y Parrilla.  Cochera Fija Y Baulera. Belgrano, Belgrano, Capital Federal",90.0,https://http2.mlstatic.com/D_NQ_NP_2X_756565-MLA81979823155_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1997174916-departamento-en-venta-3-ambientes-con-terraza-y-parrilla-cochera-fija-y-baulera-belgrano-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
135,Casa En Venta En La Bota Benavidez Calidad Constructiva Y Diseño Arq,US$,289000,"Isla De Los Estados - Benavidez, Benavídez, Tigre, Bs.As. G.B.A. Norte",142.0,https://http2.mlstatic.com/D_NQ_NP_2X_832761-MLA82009584864_022025-E.webp,https://casa.mercadolibre.com.ar/MLA-2009612592-casa-en-venta-en-la-bota-benavidez-calidad-constructiva-y-diseno-arq-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
136,Excelente Casa - Venta - 5 Ambientes - Suite - Terraza - Patio - Parrilla - Chacarita,US$,420000,"Cespedes Al 3700, Chacarita, Capital Federal",136.0,https://http2.mlstatic.com/D_NQ_NP_2X_631600-MLA81337039099_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1464883477-excelente-casa-venta-5-ambientes-suite-terraza-patio-parrilla-chacarita-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
137,Venta Departamento Tres Ambientes Saavedra,US$,234000,"Quintana Al 4600, Saavedra, Capital Federal",71.0,https://http2.mlstatic.com/D_NQ_NP_2X_663091-MLA81637065303_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1468992081-venta-departamento-tres-ambientes-saavedra-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
138,Casa En  Venta En Complejo Cerrado,US$,310000,"French Al 2300, Béccar, San Isidro, Bs.As. G.B.A. Norte",120.0,https://http2.mlstatic.com/D_NQ_NP_2X_771618-MLA82967800027_032025-E.webp,https://casa.mercadolibre.com.ar/MLA-1481473555-casa-en-venta-en-complejo-cerrado-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
139,Chalet 4 Amb Jardin Garage Patio Y Terraza,US$,250000,"Irigoyen 717, Buenos Aires, Argentina, Versalles, Capital Federal",130.0,https://http2.mlstatic.com/D_NQ_NP_2X_887523-MLA74019812235_012024-E.webp,https://casa.mercadolibre.com.ar/MLA-1868602812-chalet-4-amb-jardin-garage-patio-y-terraza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
140,Casa De Diseño En Venta En Ceibos Puertos Con Galeria Y Pileta,US$,299000,"CEIBOS - PUERTOS, Puertos, Escobar, Bs.As. G.B.A. Norte",186.0,https://http2.mlstatic.com/D_NQ_NP_2X_803151-MLA84323464292_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-1981128336-casa-de-diseno-en-venta-en-ceibos-puertos-con-galeria-y-pileta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
141,Casa En Venta En Club De Campo Pueyrredon,US$,480000,"Casa En Venta En  Club De Campo Pueyrredón, Pueyrredón, Pilar, Bs.As. G.B.A. Norte",300.0,https://http2.mlstatic.com/D_NQ_NP_2X_940972-MLA80644277258_112024-E.webp,https://casa.mercadolibre.com.ar/MLA-1462153089-casa-en-venta-en-club-de-campo-pueyrredon-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
142,"Dúplex En Olivos 4 Amb, Con Cochera Y Patio Con Parrilla.",US$,215000,"Jonas Salk Al 3200, Olivos, Vicente López, Bs.As. G.B.A. Norte",80.0,https://http2.mlstatic.com/D_NQ_NP_2X_661877-MLA80915960306_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1971319864-duplex-en-olivos-4-amb-con-cochera-y-patio-con-parrilla-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
143,Casa En  2 Plantas En Pje. Maldonado Villa Lugano Caba,US$,250000,"Pje. Maldonado Al 5400, Villa Lugano, Capital Federal",250.0,https://http2.mlstatic.com/D_NQ_NP_2X_714699-MLA81539552474_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1470297797-casa-en-2-plantas-en-pje-maldonado-villa-lugano-caba-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
144,"Casa En Venta, 4 Dorm, Barrio Pque El Cazador, A. Schweitzer",US$,315000,"Casa En Venta, 4 Dorm, Barrio Pque El Cazador, A. Schweitzer Al  400, El Cazador, Escobar, Bs.As. G.B.A. Norte",312.0,https://http2.mlstatic.com/D_NQ_NP_2X_974311-MLA81785252020_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-2000122188-casa-en-venta-4-dorm-barrio-pque-el-cazador-a-schweitzer-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=3d70ef20-4b5b-4a4a-9782-214e4ac2eca3
145,Ph 3 Ambientes Con Patio Y Terraza En Chacarita,US$,238000,"Palpa Al 3500, Chacarita, Capital Federal",70.0,https://http2.mlstatic.com/D_NQ_NP_2X_956430-MLA83998918351_042025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-2060879524-ph-3-ambientes-con-patio-y-terraza-en-chacarita-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
146,Venta - Casa - Barrio La Magdalena - Canning,US$,230000,"Caceres Al 6500, Esteban Echeverría, Bs.As. G.B.A. Sur",144.0,https://http2.mlstatic.com/D_NQ_NP_2X_873340-MLA80018457858_102024-E.webp,https://casa.mercadolibre.com.ar/MLA-1944684244-venta-casa-barrio-la-magdalena-canning-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
147,Casa En Olivos En Venta Zona Quinta Presidencial 4 Dormitorios,US$,379000,"Guillermo Marconi  Al 1400, Olivos, Vicente López, Bs.As. G.B.A. Norte",254.0,https://http2.mlstatic.com/D_NQ_NP_2X_829871-MLA78550194730_082024-E.webp,https://casa.mercadolibre.com.ar/MLA-1446620809-casa-en-olivos-en-venta-zona-quinta-presidencial-4-dormitorios-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
148,Impresionante Ph En Venta En  Nuñez Con Terraza,US$,450000,"Manuela Pedraza  Al 2400, Núñez, Capital Federal",290.0,https://http2.mlstatic.com/D_NQ_NP_2X_830180-MLA78252617564_082024-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1885661644-impresionante-ph-en-venta-en-nunez-con-terraza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
149,Venta Casa 5 Ambientes Con Patio Y Cochera Cubierta En Villa Del Parque,US$,349000,"Campana  3200, Villa Del Parque, Capital Federal",276.0,https://http2.mlstatic.com/D_NQ_NP_2X_909641-MLA81130514649_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1451680829-venta-casa-5-ambientes-con-patio-y-cochera-cubierta-en-villa-del-parque-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
150,"Venta Departamento Semipiso 3 Ambientes En Duplex C/terraza Y Cochera Caballito, Caba.",US$,285000,"Pedro Goyena 300, Caballito, Capital Federal",100.0,https://http2.mlstatic.com/D_NQ_NP_2X_753678-MLA82531617050_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2023482510-venta-departamento-semipiso-3-ambientes-en-duplex-cterraza-y-cochera-caballito-caba-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
151,"Venta Ph 4 Ambientes En Florida, Vicente Lopez",US$,265000,"Antonio Malaver  Al 3000, Florida, Vicente López, Bs.As. G.B.A. Norte",120.0,https://http2.mlstatic.com/D_NQ_NP_2X_650324-MLA81770801267_012025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1989275974-venta-ph-4-ambientes-en-florida-vicente-lopez-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
152,"Ph  En Venta En Flores, Capital Federal, Buenos Aires",US$,277000,"Neuquen 2600, Flores, Capital Federal",144.0,https://http2.mlstatic.com/D_NQ_NP_2X_702730-MLA83976348667_042025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-2060641918-ph-en-venta-en-flores-capital-federal-buenos-aires-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
153,Venta Ph 4 Ambientes Reciclado En Lo Mejor De Villa Urquiza,US$,290000,"Pacheco Al 2100, Villa Urquiza, Capital Federal",165.0,https://http2.mlstatic.com/D_NQ_NP_2X_817001-MLA81262265916_122024-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1983200494-venta-ph-4-ambientes-reciclado-en-lo-mejor-de-villa-urquiza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=ce97feee-a7e3-433d-8a77-0c35c9cc6095
