ID,title,currency,price,location,meters,image,links
102,Venta Departamento 3 Ambientes Villa Gesell,US$,30000,"Paseo 143 E/ Av. 1 Y 2 100, Villa Gesell, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_982272-MLA83977131571_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2060669042-venta-departamento-3-ambientes-villa-gesell-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
103,Casa Venta Castelar,US$,170000,"Munilla Al 3100, Castelar, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_714879-MLA79269391822_092024-E.webp,https://casa.mercadolibre.com.ar/MLA-1916975702-casa-venta-castelar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
104,Departamento En Venta 3 Amb. Quilmes - Piso Entero,US$,104500,"Alvear 317 Entre Alberdi Y Conesa, Quilmes, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_719756-MLA80539118583_112024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1459665927-departamento-en-venta-3-amb-quilmes-piso-entero-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
105,Ph 1 Dormitorio - Cochabamba 1500 - Abasto Rosario | Venta,US$,60000,"Cochabamba 1547, Abasto, Rosario, Santa Fe",0,https://http2.mlstatic.com/D_NQ_NP_2X_933784-MLA78738190840_092024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1901977454-ph-1-dormitorio-cochabamba-1500-abasto-rosario-venta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
106,Venta Dúplex Y Chalet 3 Ambientes Mar Del Tuyu Calle 65 Entre 7 Y 8,US$,27000,"Calle 65 752, Mar Del Tuyú, Provincia De Buenos Aires, Argentina, Mar Del Tuyú, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_603944-MLA78562578749_082024-E.webp,https://casa.mercadolibre.com.ar/MLA-1594792896-venta-duplex-y-chalet-3-ambientes-mar-del-tuyu-calle-65-entre-7-y-8-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
107,Venta Casa 5 Ambientes Con Garage Patio Y Terraza,US$,189900,"Martínez Castro 1100, Parque Avellaneda, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_876659-MLA83829407101_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-2055577562-venta-casa-5-ambientes-con-garage-patio-y-terraza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
108,Venta  -  La Calera - Departamento 1 Dorm - Housing Con Pileta Y Cochera,US$,37000,"Venta  - Departamento 1 Dorm - Housing Con Pileta En La Calera, Centro, La Calera, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_663747-MLA80356801489_102024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1948465208-venta-la-calera-departamento-1-dorm-housing-con-pileta-y-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
109,"Casa En Venta Camet Norte, Santa Clara Del Mar. Oportunidad!",US$,20000,"Carlos Carranza 518, Santa Clara Del Mar, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_643430-MLA83282927778_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1496749743-casa-en-venta-camet-norte-santa-clara-del-mar-oportunidad-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
110,Venta Departamento 3 Ambientes Con Balcón - Cocheras Disponibles,US$,140000,"Quesada Al 6000, Villa Urquiza, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_748911-MLA82457602300_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2021492334-venta-departamento-3-ambientes-con-balcon-cocheras-disponibles-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
111,Ph 4 Ambientes Con Patio En Beccar,US$,160000,"Gervasio Posadas Al 2500, Béccar, San Isidro, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_775056-MLA83865390452_042025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1492773223-ph-4-ambientes-con-patio-en-beccar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
112,¡oportunidad! ¡dos Cocheras Fijas En Recoleta!,US$,14000,"LOPEZ, VICENTE Al 2270. Entre Pueyrredon, Av. Y Azcuenaga, Recoleta, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_861066-MLA82292884355_022025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1976113350-oportunidad-dos-cocheras-fijas-en-recoleta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
113,Venta Departamento 2 Dormitorios (3 Ambientes-microcentro-río Cuarto),US$,70000,"Paunero 90, Río Cuarto, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_685683-MLA75791144390_042024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1476525435-venta-departamento-2-dormitorios-3-ambientes-microcentro-rio-cuarto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
114,Ph Casa De Pasillo Ideal Constructoras,US$,199000,"Laprida Al 1900, Martin, Rosario, Santa Fe",0,https://http2.mlstatic.com/D_NQ_NP_2X_909859-MLA80050314933_102024-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1455744817-ph-casa-de-pasillo-ideal-constructoras-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
115,Venta Moderno Departamento 2 Amb - Balcón Con Parrilla Y Cochera - A Estrenar En Olivos,US$,175000,"Venta Moderno 2 Amb Balcón Con Parrilla -a Estrenar En Olivos, Olivos, Vicente López, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_941102-MLA82234738315_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2007096652-venta-moderno-departamento-2-amb-balcon-con-parrilla-y-cochera-a-estrenar-en-olivos-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
116,Departamento Venta 2 Ambientes En Chateau Del Palmar Ii Nordelta,US$,130000,"Departamento Venta 2 Ambientes En Chateau Del Palmar II Nordelta, Nordelta, Tigre, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_620605-MLA78181730440_082024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1882626678-departamento-venta-2-ambientes-en-chateau-del-palmar-ii-nordelta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
117,Departamento De 3 Ambientes En Venta En Lomas De Zamora,US$,158000,"Sarmiento Al 200, Lomas De Zamora, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_932511-MLA79768452752_102024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1455459589-departamento-de-3-ambientes-en-venta-en-lomas-de-zamora-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
118,Edificio - Palermo,US$,179200,"Fray Justo Sta Maria De Oro  2480, Palermo, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_812914-MLA81668973372_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1567886700-edificio-palermo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
119,Casa Con Patio Y Cochera En Zona Tranquila - 3 Amb.  105 M² Totales  Oportunidad Única,US$,43500,"Catamarca 839, Mar De Ajó, Mar De Ajo, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_871214-MLA84749729907_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-2048107108-casa-con-patio-y-cochera-en-zona-tranquila-3-amb-105-m-totales-oportunidad-unica-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
120,Casa En Venta De 3 Ambientes En Ranelagh. Acepta Financiacion,US$,125000,"Av. Int. Nicolás Milazzo 1462, Berazategui, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_672233-MLA82941451665_032025-E.webp,https://casa.mercadolibre.com.ar/MLA-1941795088-casa-en-venta-de-3-ambientes-en-ranelagh-acepta-financiacion-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
121,Magallanes - Barrio Cerrado Hudson,US$,70000,"Calle 63 S/n Km 32 Au. Bs.As-La Plata, Guillermo Enrique Hudson, Berazategui, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_650552-MLA81809000801_012025-E.webp,https://terreno.mercadolibre.com.ar/MLA-1470230705-magallanes-barrio-cerrado-hudson-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
122,Lotes Terrenos La Soñada Derqui Pilar Con Financiación Terranova,$,32500000,"Avenida Juan Domingo Perón, 3932, B1635 Pres. Derqui, Provincia De Buenos Aires, Argentina, Presidente Derqui, Pilar, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_995373-MLA79169823062_092024-E.webp,https://terreno.mercadolibre.com.ar/MLA-1911766670-lotes-terrenos-la-sonada-derqui-pilar-con-financiacion-terranova-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
123,Departamento En Venta En Pinamar,US$,190000,"De Las Totoras 39, Pinamar, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_651609-MLA78146732115_082024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1870161358-departamento-en-venta-en-pinamar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
124,"Casa En Venta En Barrio Santa Rita , Corredor Canning",US$,200000,"2GJJ+4C Guernica, Buenos Aires Province, Argentina, Barrio Privado Santa Rita, San Vicente, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_771770-MLA82627705488_032025-E.webp,https://casa.mercadolibre.com.ar/MLA-2089878668-casa-en-venta-en-barrio-santa-rita-corredor-canning-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
125,Terreno En  Venta Con Fondo A La Laguna Barrio Cerrado La Alameda - Canning,US$,80750,"F. Cáceres Y Ruta 58 Al 1800, Canning, Esteban Echeverría, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_734141-MLA78002782851_072024-E.webp,https://terreno.mercadolibre.com.ar/MLA-1439611417-terreno-en-venta-con-fondo-a-la-laguna-barrio-cerrado-la-alameda-canning-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
126,Casa 4 Amb Con Piscina - Ciudad Evita,US$,195000,"El Garabato  16, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_918340-MLA85309577869_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-2021646268-casa-4-amb-con-piscina-ciudad-evita-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
127,Duplex 3 Dormitorios En Housing Villa Allende,US$,139000,"Los Arboles - Pablo Cabrera - Villa Allende, Villa Allende, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_760513-MLA81960347571_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1449099623-duplex-3-dormitorios-en-housing-villa-allende-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
128,Chalet A La Venta En Mar Del Tuyú - Calle 15 Bis N°6932,US$,35000,"C. 15 Bis 6932, Mar Del Tuyú, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_838960-MLA80063315759_102024-E.webp,https://casa.mercadolibre.com.ar/MLA-1937744642-chalet-a-la-venta-en-mar-del-tuyu-calle-15-bis-n6932-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
129,"Terreno En  Venta, Barrio Cardales Chico",US$,26000,"Cardales Chico 349, Los Cardales, Exaltación De La Cruz, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_844492-MLA79909850036_102024-E.webp,https://terreno.mercadolibre.com.ar/MLA-1933612690-terreno-en-venta-barrio-cardales-chico-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
130,Oportunidad Única 2 Amb. A La Calle Balcón Saliente Mardelpl,US$,65000,"25 De Mayo E Avda Independencia Y Salta  SN, La Perla, Mar Del Plata, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_900103-MLA83212269935_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2034819952-oportunidad-unica-2-amb-a-la-calle-balcon-saliente-mardelpl-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
131,Venta Departamento 3 Ambientes En Pinamar,US$,62000,"Av. De Las Artes 578, Pinamar, Centro, Pinamar, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_816170-MLA81218168751_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1464178491-venta-departamento-3-ambientes-en-pinamar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
132,Departamento En Venta 1 Ambiente Centro Mar Del Plata,US$,52500,"Santa Fe Al 1900. Entre Moreno Y Belgrano, Centro, Mar Del Plata, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_841652-MLA84549728879_052025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2046279170-departamento-en-venta-1-ambiente-centro-mar-del-plata-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
133,Venta Departamento Monoambiente Con Balcón -  Haedo (1ºc),US$,59000,"Segunda Rivadavia Al 15700 Haedo, Haedo, Morón, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_791187-MLA82852679308_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2032705316-venta-departamento-monoambiente-con-balcon-haedo-1c-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
134,Venta Departamento 3 Ambientes  Saavedra,US$,174000,"Balbin Al 4300, Saavedra, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_809862-MLA83807165360_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2064459384-venta-departamento-3-ambientes-saavedra-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
135,"Departamento 3 Ambientes Con Cochera En Venta, Quilmes Centro - Excelentes Terminaciones",US$,170000,"Departamento 3 Ambientes Con Cochera, En Venta, Quilmes Centro. Excelentes Terminaciones Y Vistas., Quilmes, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_848737-MLA82669145033_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2020286466-departamento-3-ambientes-con-cochera-en-venta-quilmes-centro-excelentes-terminaciones-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
136,"El Cedrón, Lotes Villa Ciudad Parque, Calamuchita",US$,19500,"Ruta Provincial 69, Villa Ciudad Parque Los Reartes, Calamuchita, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_660541-MLA80910582247_112024-E.webp,https://terreno.mercadolibre.com.ar/MLA-1435585673-el-cedron-lotes-villa-ciudad-parque-calamuchita-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
137,Monoambiente Grande Piso Alto Al Frente C/ Renta 800 Dolares,US$,64999,"Maipú 388, San Nicolás, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_600493-MLA81683732129_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-2072343322-monoambiente-grande-piso-alto-al-frente-c-renta-800-dolares-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
138,Casa / Duplex,US$,159000,"El Cardón  Al 4400, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_999707-MLA83327383982_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1487829587-casa-duplex-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
139,Hermosa Casa En Domselaar Barrio Los Tilos,US$,70000,"Matienzo 800, Domselaar, San Vicente, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_733926-MLA84326594294_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-2079432208-hermosa-casa-en-domselaar-barrio-los-tilos-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
140,Venta - Departamento 2ambientes Al Frente Con Balcón  -  A Estrenar - Zona Centro,US$,111000,"Moreno Al 2100, Centro, Mar Del Plata, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_641451-MLA81710942627_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1988074274-venta-departamento-2ambientes-al-frente-con-balcon-a-estrenar-zona-centro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
141,La Finca Ii - Funes,US$,66880,"Miguel Galindo Y Vélez Sarsfield, Funes, Santa Fe",0,https://http2.mlstatic.com/D_NQ_NP_2X_877661-MLA80534627922_112024-E.webp,https://terreno.mercadolibre.com.ar/MLA-1461369693-la-finca-ii-funes-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
142,Departamento En Venta 2 Ambientes En Devoto,US$,109700,"Simbron Al 4600, Villa Devoto, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_893018-MLA83869663750_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2060652606-departamento-en-venta-2-ambientes-en-devoto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
143,Casa 2 Dormitorios Venta Barrio Parque Rosario,US$,68000,"Pasaje Civit  2800 ( Ov. Lagos 1900), Rosario, Santa Fe",0,https://http2.mlstatic.com/D_NQ_NP_2X_915250-MLA78818252031_082024-E.webp,https://casa.mercadolibre.com.ar/MLA-1446818107-casa-2-dormitorios-venta-barrio-parque-rosario-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
144,Departamento 2 Ambientes En Edificio En Construcción:  Belgrano 4664 - Caseros,US$,59400,"Belgrano 4664, Caseros, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_826727-MLA81180578602_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1465514831-departamento-2-ambientes-en-edificio-en-construccion-belgrano-4664-caseros-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
145,Complejo Departamentos En Venta - Santa Elena,US$,62900,"Vito Dumas 0, Santa Clara Del Mar, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_701508-MLA42555562853_072020-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1965117364-complejo-departamentos-en-venta-santa-elena-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
146,"[ Retasado ] - Venta - Excelente 3 Ambientes Con Balcón, Patio, Amenities Y Cochera  Av Nazca 1950",US$,159000,"Comuna 11, Av. Nazca 1959, Villa Del Parque, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_642721-MLA83073301130_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2086679130--retasado-venta-excelente-3-ambientes-con-balcon-patio-amenities-y-cochera-av-nazca-1950-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
147,Edificio Visage - Ituzaingo,US$,49600,"Av Rivadavia 22264          Ituzaingo, Ituzaingó, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_728462-MLA81516607233_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1467964375-edificio-visage-ituzaingo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
148,Lote Venta Barrio Costa Esmeralda - Ecuestre - 975m2 #id 9701,US$,42000,"Lote 975m - Costa Esmeralda - Ecuestre Id9701, Costa Esmeralda, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_938179-MLA82247448820_022025-E.webp,https://terreno.mercadolibre.com.ar/MLA-2016837102-lote-venta-barrio-costa-esmeralda-ecuestre-975m2-id-9701-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
149,Monoambiente Con Balcon A Estrenar (apto Profesional),US$,65000,"Esteban De Luca Al 1600, 3°, Parque Patricios, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_746795-MLA83130780429_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2032351240-monoambiente-con-balcon-a-estrenar-apto-profesional-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
150,"Monoambiente En Retiro, Excelente Renta",US$,80000,"Arenales 800, Retiro, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_971823-MLA80564724776_112024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1962312872-monoambiente-en-retiro-excelente-renta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
151,Venta Chalet 4 Ambientes,US$,90000,"El Marmelero 1000, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_711138-MLA83894030053_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1490409263-venta-chalet-4-ambientes-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
152,Local En Monserrat!!! Oportunidad!!,US$,85000,"Mexico 1180, Monserrat, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_925458-MLA78187467052_082024-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1443427637-local-en-monserrat-oportunidad-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
153,Departamento En Venta De Dos Dormitorios (apto Crédito),US$,190000,"Chacabuco 838, Tandil, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_921032-MLA78360655261_082024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1442890847-departamento-en-venta-de-dos-dormitorios-apto-credito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
154,Depto 2 Amb C/ Balcón En Monte Castr,US$,112750,"ALVAREZ JONTE Al 5538. Entre Hugo, Victor Y Moliere, Monte Castro, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_890124-MLA84509282593_052025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1920227318-depto-2-amb-c-balcon-en-monte-castr-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=c4873954-0fa6-456c-b410-22bc72b5bb1d
